run_id,satellite_id,model,target,mae,rmse,bias,std,shapiro_w,shapiro_p,p_value,hypothesis_result,is_normal
official_day8_calibration,MEO-1,transformer,y_error_m,0.4510871968342134,0.5352069887420321,-0.18728627906050987,0.5013684976880605,0.9209213504958719,0.5120214951976083,0.5120214951976083,0,True
official_day8_calibration,MEO-1,transformer,z_error_m,0.32280641973063817,0.35720683192522945,-0.22757899612791962,0.27532620887860904,0.8631388116551841,0.2001974668087741,0.2001974668087741,0,True
official_day8_calibration,MEO-1,transformer,clock_error_m,0.13624840534197732,0.17110097217201867,0.13624840534197732,0.10349838027707559,0.840390729884383,0.1313396851443544,0.1313396851443544,0,True
official_day8_calibration,MEO-1,decoupled_clock,x_error_m,0.6170545495374135,0.6356075459656628,0.6170545495374135,0.1524487959403815,0.9396262242587354,0.6561885005020496,0.6561885005020496,0,True
official_day8_calibration,MEO-1,decoupled_clock,y_error_m,0.3879963458955455,0.4904531906951844,-0.26145553163475316,0.4149522107914061,0.928857641175876,0.5713093210215092,0.5713093210215092,0,True
official_day8_calibration,MEO-1,decoupled_clock,z_error_m,0.32520888320206315,0.4304820801623444,0.32520888320206315,0.28205319290404424,0.8793137028135424,0.2659202684438685,0.2659202684438685,0,True
official_day8_calibration,MEO-1,decoupled_clock,clock_error_m,0.4519849994957601,0.6772458505170246,0.23634027688661266,0.6346693750006276,0.8719502898322047,0.2340902422846896,0.2340902422846896,0,True
official_day8_calibration,MEO-1,nhits,x_error_m,0.2542477770407518,0.3123429629846324,-0.1016498348526113,0.29533952935639396,0.9945093019067395,0.997285104248439,0.997285104248439,0,True
official_day8_calibration,MEO-1,nhits,y_error_m,0.5183858496361308,0.5686712409244524,0.5183858496361308,0.23380139253559523,0.9597355922069202,0.8177004557441754,0.8177004557441754,0,True
official_day8_calibration,MEO-1,nhits,z_error_m,0.7655104026965285,0.83754053948954,-0.7655104026965285,0.3398057954947626,0.8862323883888329,0.2989152014724483,0.2989152014724483,0,True
official_day8_calibration,MEO-1,nhits,clock_error_m,0.1629862187790914,0.20130514509846537,0.03139840010675628,0.19884139889331456,0.976650502681624,0.9337486399992787,0.9337486399992787,0,True
official_day8_calibration,MEO-2,persistence,x_error_m,0.23278843755555562,0.32028296716533367,0.22789107366666672,0.22504852276627835,0.8556226419250209,0.010400070682285375,0.010400070682285375,1,False
official_day8_calibration,MEO-2,persistence,y_error_m,0.10146418516666666,0.10788434019272256,-0.09293720605555555,0.054787832494143256,0.8659019033567247,0.01524152157017015,0.01524152157017015,1,False
official_day8_calibration,MEO-2,persistence,z_error_m,0.13097058683333332,0.2151562717014696,-0.01524387816666666,0.21461557592802166,0.8039545436670799,0.0017282905111246027,0.0017282905111246027,1,False
official_day8_calibration,MEO-2,persistence,clock_error_m,0.0354320195,0.05232630559827332,-0.011370283944444441,0.05107601100895213,0.7090220316439344,0.00010186264351233876,0.00010186264351233876,1,False
official_day8_calibration,MEO-2,harmonic_ridge,x_error_m,0.15496980156455742,0.22263106947635838,0.06710678770301799,0.212276405048628,0.8264618409272788,0.0036830646585807457,0.0036830646585807457,1,False
official_day8_calibration,MEO-2,harmonic_ridge,y_error_m,0.12304972250345173,0.14013988981430162,-0.08010533634766265,0.11498836378430836,0.9241158509182331,0.15289044595006474,0.15289044595006474,0,True
official_day8_calibration,MEO-2,harmonic_ridge,z_error_m,0.13687370780684147,0.21686286095147178,-0.0038889849492013654,0.21682798771404554,0.8392899258596096,0.005766704947424024,0.005766704947424024,1,False
official_day8_calibration,MEO-2,harmonic_ridge,clock_error_m,0.03572180161931731,0.05806580943159281,0.021558734131628274,0.053915296601129994,0.7227224807008968,0.00014854919053712646,0.00014854919053712646,1,False
official_day8_calibration,MEO-2,random_forest,x_error_m,0.1963700025646272,0.25321808194145384,-0.019476188886242272,0.2524679684407039,0.9263397532146559,0.16737804060896178,0.16737804060896178,0,True
official_day8_calibration,MEO-2,random_forest,y_error_m,0.10517690470197016,0.1234499448348179,-0.0728014475341968,0.09969873678560412,0.9748614749380535,0.8824395472104477,0.8824395472104477,0,True
