run_id,satellite_id,model,rank,is_winner,selection_reason,W_avg,W_X,W_Y,W_Z,W_Clock,p_avg,p_X,p_Y,p_Z,p_Clock,H_X,H_Y,H_Z,H_Clock,total_rejected_tests,mean_aggregate,mean_X,mean_Y,mean_Z,mean_Clock,std_aggregate,std_X,std_Y,std_Z,std_Clock,qq_outliers_total,orbit_3d_vector_mae_m,clock_mae_m,sisre_mean_m
official_competition_run,MEO-1,harmonic_ridge,2,False,Rank 2,0.915945015861342,0.9396262242587354,0.928857641175876,0.8793137028135424,0.9159824951972146,0.4925811322432,0.6561885005020496,0.5713093210215092,0.2659202684438685,0.47690643900537266,0,0,0,0,0,0.337223163084418,0.6170545495374135,-0.26145553163475316,0.32520888320206315,0.14517368796344216,0.27977780759171916,0.16699928880209788,0.45455737227418347,0.30897379233980216,0.18858077695079314,0,0.8837691373765542,0.16580078097159598,0.30107437948744176
official_competition_run,MEO-1,decoupled_clock,3,False,Rank 3,0.9018724034527279,0.9396262242587354,0.928857641175876,0.8793137028135424,0.8596920455627579,0.4203825438429498,0.6561885005020496,0.5713093210215092,0.2659202684438685,0.18811208540437174,0,0,0,0,0,0.35926000130816205,0.6170545495374135,-0.26145553163475316,0.32520888320206315,0.2333210408584183,0.41856971499804285,0.16699928880209788,0.45455737227418347,0.30897379233980216,0.7437484065760879,0,0.8837691373765542,0.4669672453582441,0.555128518756158
official_competition_run,MEO-1,nhits,4,False,Rank 4,0.8951837189258132,0.9753988110571066,0.9057386352303528,0.803282191434872,0.8963152379809218,0.4377498827227065,0.9265351935683253,0.40896005354023235,0.0628963342106904,0.3526079495715781,0,0,0,0,0,0.35748050908624607,-0.09728288259470687,0.4959931823842772,-0.8187841502307128,0.017861821135287264,0.39117051369772377,0.2785841843280628,0.3967923341982755,0.6541970644477055,0.23510847181685132,0,1.1316666638430146,0.19373434323421598,0.5324466224843952
official_competition_run,MEO-1,random_forest,5,False,Rank 5,0.8907948833552692,0.8637822525445144,0.9360102329927337,0.8521995457503598,0.9111875021334688,0.3594980951077238,0.20252465056638136,0.6272458433216682,0.16396715222260477,0.4442547343202409,0,0,0,0,0,0.15748666168399203,0.21339785682373283,-0.2551688992197988,0.04103032611341592,0.12034956457902053,0.2512646065124267,0.10350237533891404,0.5050009825309327,0.2723576006457873,0.12419746753407279,0,0.5662743941923536,0.125165545764144,0.2671979530878689
official_competition_run,MEO-1,gaussian_process,6,False,Rank 6,0.8895506838984513,0.9123666002000858,0.8851958130807462,0.835205869264571,0.9254344530484022,0.3525422856415297,0.4521479734159864,0.29377584125523665,0.1189116749825182,0.5453336529123776,0,0,0,0,0,0.1606006342638074,0.2100874026707197,0.17779246557788272,-0.014544058217850856,0.23997861058877634,0.2070918305019483,0.06540453443710652,0.156991723839066,0.08621459375944553,0.5197564699721752,0,0.3098798787681022,0.3708113575155163,0.40146550579479956
official_competition_run,MEO-1,persistence,7,False,Rank 7,0.8873919259703158,0.8375064297227617,0.9298021674956644,0.8435100340500821,0.938749072612755,0.37283930073243526,0.1242920571347283,0.5785749696096817,0.13935381216845744,0.6491363640168737,0,0,0,0,0,0.35445716599999993,0.29141740483333334,-0.7157928281666667,-0.13344309049999997,0.2771753405,0.23062942877984294,0.10143975123433219,0.438340887396593,0.27915175258218294,0.10358532390626361,0,0.8566226649299479,0.2771753405,0.6046952108812115
official_competition_run,MEO-1,transformer,8,False,Rank 8,0.8447584295216808,0.7893213036419885,0.9215219173699523,0.8727153572375386,0.7954751398372436,0.2135341011135444,0.04700805574855479,0.5163893257728535,0.23724475083311414,0.05349427209965519,1,0,0,0,1,0.2923565314884778,0.6602153614726496,0.321571826716402,-0.1766971235055387,0.010941814259320741,0.28471031377484757,0.09766348093952291,0.5798374130813876,0.33224063290195416,0.12909972817652557,0,0.9549575052243812,0.10307462564730109,0.29700304774456016
official_competition_run,MEO-1,bilstm_gru,9,False,Rank 9,0.8304780175578215,0.7597452954810043,0.9011808371948556,0.8720059714917913,0.788979966063635,0.17167928957706538,0.02477135437333272,0.38095684882932035,0.2343186562483705,0.04667029885723796,1,0,0,1,2,0.0985842454323616,0.11322201029416092,0.12120787610512546,-0.09138763856044647,0.06851945676971359,0.27240483226134576,0.07930927306991975,0.5660049296259099,0.31560117189659925,0.12870395445295427,0,0.6055886591961331,0.08513575037644261,0.2861973985162088
official_competition_run,MEO-2,random_forest,1,True,random_forest won vs nhits: Priority 1: Higher Shapiro-Wilk W_avg (0.867010 vs 0.840625),0.8670100002910825,0.9263397532146559,0.9748614749380533,0.9006243060540494,0.6662144669575717,0.2771914267558532,0.16737804060896178,0.8824395472104443,0.05891495337163693,3.3165832369872855e-05,0,0,0,1,1,0.04200474578054448,-0.019476188886242266,-0.07280144753419679,0.07403795438321042,0.0017033923185284367,0.1703855338489485,0.25978739628830577,0.10258915379535903,0.2695710869480347,0.049594498364094484,1,0.3265961917598889,0.026161011464399545,0.17328814532675893
official_competition_run,MEO-2,nhits,2,False,Rank 2,0.8406254492166673,0.8910499003610647,0.908587565221543,0.8580229858770655,0.7048413454069961,0.03323067319410691,0.040226825279471995,0.08124267708428667,0.011362238104348372,9.095230832063563e-05,1,0,1,1,3,0.11624765346787305,0.14725118469476325,0.08789356570595726,-0.21769565427005755,0.012150209200714118,0.1404841088007223,0.23063755740107086,0.05988196336540501,0.2163043424104296,0.0551125720259837,2,0.34416854127108915,0.030335450309903225,0.18639495647728727
official_competition_run,MEO-2,harmonic_ridge,3,False,Rank 3,0.8281475246015046,0.8264618409272788,0.9241158509182331,0.8392899258596096,0.7227224807008968,0.04062219118665166,0.0036830646585807457,0.15289044595006474,0.005766704947424024,0.00014854919053712646,1,0,1,1,3,0.04316496078287757,0.06710678770301799,-0.08010533634766265,-0.0038889849492013654,0.021558734131628274,0.1538363025280911,0.21843061874986694,0.11832205018116593,0.2231141586735366,0.055478382507795056,2,0.27385697686381794,0.03572180161931731,0.1412942537997029
official_competition_run,MEO-2,geo_moe,4,False,Rank 4,0.8276749147781615,0.8296119780658888,0.9201788471834068,0.8342038726946756,0.7267049611686749,0.03482795465094699,0.004106879401482335,0.1302187309347287,0.004820144616192127,0.0001660636513848376,1,0,1,1,3,0.03575001042254946,0.10426516382989634,-0.02739084357607372,0.0027216079743433153,0.008622426309884471,0.15299857897345046,0.21837368938191726,0.11734106182745858,0.22040576527994757,0.05587379940447847,2,0.26110140805053295,0.031008199446638296,0.10886673425457495
official_competition_run,MEO-2,decoupled_clock,5,False,Rank 5,0.825068479533833,0.8264618409272788,0.9241158509182331,0.8392899258596096,0.7104063004302106,0.040611497882327596,0.0036830646585807457,0.15289044595006474,0.005766704947424024,0.00010577597324086531,1,0,1,1,3,0.041435194537302183,0.06710678770301799,-0.08010533634766265,-0.0038889849492013654,0.014639669149326743,0.15309934527471591,0.21843061874986694,0.11832205018116593,0.2231141586735366,0.05253055349429423,2,0.27385697686381794,0.030420934679648,0.1393178041841652
official_competition_run,MEO-2,bilstm_gru,6,False,Rank 6,0.8132326240292482,0.8434047407276701,0.8719963520906965,0.8253635042785407,0.7121658990200858,0.007382453876566247,0.0066769098250761445,0.019195469461273026,0.003546453085023756,0.00011098313489206174,1,1,1,1,4,0.05625884690675924,0.13238956941860067,-0.03232273340034069,0.05704881265148839,0.0032742721566072076,0.14220306773108063,0.22580410877249676,0.06223323714523638,0.2285881855514566,0.05218673945513275,3,0.2672984120266745,0.028436681566634717,0.10669375917274654
official_competition_run,MEO-2,transformer,7,False,Rank 7,0.8091473358722782,0.852179076659553,0.8590870675721952,0.8133736841090118,0.7119495151483527,0.005864496565904315,0.009167739023493795,0.01181854581913448,0.002361373107923603,0.00011032831306538373,1,1,1,1,4,0.06892429448673862,0.19100706006553594,0.016861175156621843,0.06534648505771139,-0.0024824576670853483,0.1408371576272521,0.22943115006580034,0.058467547749130114,0.2234108138399615,0.052039118854116446,3,0.28743257133758704,0.030122964418187872,0.10301178440318816
official_competition_run,MEO-2,persistence,8,False,Rank 8,0.8086252801481899,0.8556226419250209,0.8659019033567247,0.8039545436670799,0.7090220316439344,0.0068679363517731165,0.010400070682285375,0.01524152157017015,0.0017282905111246027,0.00010186264351233876,1,1,1,1,4,0.08686061045833335,0.22789107366666672,-0.09293720605555555,-0.01524387816666666,-0.011370283944444441,0.14033590536383647,0.23157301945697056,0.056376214534622035,0.22083760572720235,0.05255678173655098,3,0.3193295248052877,0.0354320195,0.12160476075371153
official_competition_run,MEO-2,gaussian_process,9,False,Rank 9,0.790882823691654,0.787405551898807,0.9155742473894868,0.7513991412343933,0.7091523542439288,0.027345808923757133,0.001013915794281059,0.10792930420662028,0.00033779129388143594,0.00010222440024574733,1,0,1,1,3,0.03973533132764393,0.013631081625035433,0.07276594789036415,-0.06408257399767867,0.008461721797497457,0.13145610920429796,0.2077059192938582,0.07568875036839179,0.18987369738935614,0.052556069765585675,2,0.23446090760573826,0.028835261179387468,0.12301841644372138
